CID,FSA,Comm_Name,PR,HR,health_region,HR_UID,HR_NAME,pop.2016,area.km2,pop.km2
492868073,E4Z,ELGIN,13,1302,Zone 2 (Saint John area),1302,Zone 2 (Saint John area),5618,38.25038091529216,146.8743543349649
492868434,J0S,SAINT-ANICET,24,2416,Montérégie,2416,Région de la Montérégie,31968,118.95433516007446,268.7417819365835
492868910,A0B,HEART'S DESIRE,10,1011,Eastern,1011,Eastern Regional Health Authority,19792,6.292577503770082,3145.2930040419824
492869166,V4M,DELTA,59,5902,Fraser,591,Fraser,14512,101.12809313240655,143.50117312109805
492869602,J9X,ROUYN-NORANDA,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,23669,1290.4547471961862,18.34159628722078
492869631,A0H,BISHOPS FALLS,10,1012,Central,1012,Central Regional Health Authority,17804,191.41258420124032,93.01373822570561
492869824,G1J,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,23388,33322.548740296916,0.7018670805248736
492870082,V5N,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,35045,817.1708951600299,42.885766254728146
492870944,G0M,SAINT-COME-LINIERE,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,34021,15329.694407339335,2.219287553684821
492871107,J8T,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,39349,7.935013786947807,4958.907578046634
492871169,H9S,DORVAL,24,2406,Montréal,2406,Région de Montréal,22580,12156.545269230472,1.857435603612847
492871348,R3J,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,27636,71.51136222844573,386.4560698999938
492871390,E1B,RIVERVIEW,13,1301,Zone 1 (Moncton area),1301,Zone 1 (Moncton area),19667,14.277391592814029,1377.4925113000768
492871582,S7L,SASKATOON,47,4704,Saskatoon,474,Saskatoon,39478,845.5357698529169,46.68992301398118
492871731,V5H,BURNABY,59,5902,Fraser,591,Fraser,38845,2186.2403580714176,17.76794571401424
492871810,E8C,DALHOUSIE,13,1305,Zone 5 (Campbellton area),1305,Zone 5 (Campbellton area),3544,10.883269146596673,325.63744884580484
492872095,B0T,SHELBURNE,12,1201,Zone 1 - Western,1201,Zone 1 - Western,14607,447.87062837426436,32.6143289481212
492872176,J7K,MASCOUCHE,24,2414,Lanaudière,2414,Région de Lanaudière,34964,11.75088193297128,2975.4362438019275
492872191,A0A,HOLYROOD,10,1011,Eastern,1011,Eastern Regional Health Authority,46587,5.080560526255631,9169.657513033228
492872199,H1B,POINTE-AUX-TREMBLES,24,2406,Montréal,2406,Région de Montréal,20160,2.46857869405237,8166.642630665236
492872222,J7R,SAINT-EUSTACHE,24,2415,Laurentides,2415,Région des Laurentides,36714,24.71575578890015,1485.4492135938754
492872237,V3N,BURNABY,59,5902,Fraser,591,Fraser,39354,1.4519975171022172,27103.3521314414
492872393,T6V,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,19927,45.605989805039364,436.93821985194825
492872559,G2E,L'ANCIENNE-LORETTE,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,20674,9.160665383364403,2256.8229637056274
492872742,H1K,ANJOU,24,2406,Montréal,2406,Région de Montréal,34821,4.937802074527087,7051.922996191569
492873277,B0M,DEBERT,12,1202,Zone 2 - Northern,1202,Zone 2 - Northern,16997,27.04972327926369,628.3613264550435
492873299,E3N,CAMPBELLTON,13,1305,Zone 5 (Campbellton area),1305,Zone 5 (Campbellton area),13533,1171.1142002358658,11.555662118412034
492873370,G9A,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,20220,277.20675772208875,72.94194472802639
492873493,B2N,TRURO,12,1202,Zone 2 - Northern,1202,Zone 2 - Northern,19842,137.28653034077544,144.52983807477528
492873682,G6P,VICTORIAVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,29233,68.68542267029582,425.6070482426005
492873756,B0N,BROOKFIELD,12,1204,Zone 4 - Central,1204,Zone 4 - Central,39559,4454.2385497766845,8.881203724929216
492873857,B2A,NORTH SYDNEY,12,1203,Zone 3 - Eastern,1203,Zone 3 - Eastern,8017,6.538884018340091,1226.050191059228
492874207,H4R,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,27065,0.28821749003131125,93904.78002240504
492874364,C1N,SUMMERSIDE,11,1100,Prince Edward Island,1100,Prince Edward Island,16463,9.838080800381466,1673.3954857701165
492874443,J6W,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,32007,61.23034742374785,522.730987928157
492874733,H9R,POINTE-CLAIRE,24,2406,Montréal,2406,Région de Montréal,23861,1523.3253919087974,15.663757806925977
492874769,E2S,ROTHESAY,13,1302,Zone 2 (Saint John area),1302,Zone 2 (Saint John area),6822,545.8159966086666,12.498717594184336
492877672,T0J,DRUMHELLER,48,4831,South,4831,South Zone,50783,17.236788699594026,2946.198441313844
492877692,T2V,CALGARY,48,4832,Calgary,4832,Calgary Zone,33450,19.10043213546003,1751.2692782431839
492877847,J0N,POINTE-CALUMET,24,2415,Laurentides,2415,Région des Laurentides,49434,322.398359021338,153.33204595104095
492879232,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,25.23402719868077,1811.8392137736234
492880394,H3K,MONTREAL,24,2406,Montréal,2406,Région de Montréal,14919,3.1276765003629725,4769.994594475683
492880469,H8Z,PIERREFONDS,24,2406,Montréal,2406,Région de Montréal,15161,15.149111483897551,1000.7847665597475
492880613,J1X,MAGOG,24,2405,Estrie,2405,Région de l'Estrie,31584,4.126555697614982,7653.840712305069
492881314,H2K,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28727,2.60074088889604,11045.698601752676
492881693,H2N,MONTREAL,24,2406,Montréal,2406,Région de Montréal,6334,2.687088980778588,2357.197712955793
492883051,H3C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,10877,3.031594839289225,3587.8804974315685
492884798,J9J,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,32714,140.65325790147833,232.58615184665524
492884968,J5W,L'ASSOMPTION,24,2414,Lanaudière,2414,Région de Lanaudière,25868,4.333867877556862,5968.802171833306
492885523,H9H,PIERREFONDS,24,2406,Montréal,2406,Région de Montréal,25449,1091.4845772052258,23.31595015768598
492885527,H1A,POINTE-AUX-TREMBLES,24,2406,Montréal,2406,Région de Montréal,32516,38.24044923747258,850.3038182965937
492886883,G5Z,SAINT-GEORGES,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,6882,8.575061855552095,802.5598084221529
492887607,H2S,MONTREAL,24,2406,Montréal,2406,Région de Montréal,27359,1.792713593178397,15261.221928648278
492894465,H1E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,42420,13.355635838486117,3176.187230095095
492894764,H2T,MONTREAL,24,2406,Montréal,2406,Région de Montréal,16272,2.996773997843271,5429.838890657317
492895078,H1J,ANJOU,24,2406,Montréal,2406,Région de Montréal,10308,7.538074855423831,1367.4578984292175
492896301,J0N,POINTE-CALUMET,24,2415,Laurentides,2415,Région des Laurentides,49434,322.398359021338,153.33204595104095
492896354,G0L,SAINT-PASCAL,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,59524,276.87939824819125,214.9816865270829
492901407,J0A,DANVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,18840,219.00376201996144,86.02591949211721
492903871,H7N,LAVAL,24,2413,Laval,2413,Région de Laval,42318,5.6012423994530005,7555.109560002731
492904386,H9R,POINTE-CLAIRE,24,2406,Montréal,2406,Région de Montréal,23861,1523.3253919087974,15.663757806925977
492904468,G6P,VICTORIAVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,29233,68.68542267029582,425.6070482426005
492907141,J0K,RAWDON,24,2414,Lanaudière,2414,Région de Lanaudière,139128,18986.546730311795,7.327714827567028
492911648,H1X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30366,6.9514095531327165,4368.32267871705
492912141,J4Z,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,26576,392.3541740299781,67.7347196973351
492912945,J8L,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,18626,124.84078189543297,149.19804023336857
492913893,J7Y,SAINT-JEROME,24,2415,Laurentides,2415,Région des Laurentides,24934,91.54493656149118,272.3689691264542
492914486,H7N,LAVAL,24,2413,Laval,2413,Région de Laval,42318,5.6012423994530005,7555.109560002731
492914961,J3B,SAINT-JEAN-SUR-RICHELIEU,24,2416,Montérégie,2416,Région de la Montérégie,32742,69.64706227178722,470.113152400158
492916034,G8C,ALMA,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,4209,1147.502492527549,3.6679658888836366
492916863,H2L,MONTREAL,24,2406,Montréal,2406,Région de Montréal,24222,1.6658492790891781,14540.331051584482
492923520,H4A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,26453,3.5904465420362404,7367.60725728499
492924556,H2A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19651,11.057142533355448,1777.2222742647982
492924711,K1K,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,29499,148.02810981319885,199.27971813749213
492929303,H1P,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,18063,3.0510596769755023,5920.238183576188
492933915,G1H,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,29105,24995.438954434812,1.1644124375273694
492938834,J8P,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,33621,15.414521187989825,2181.1251604880013
492939280,J9H,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,31023,35.56988145025114,872.1704637500546
492942000,H3X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,23069,2.0051564792843686,11504.837771181441
492942838,G6L,PLESSISVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,15172,49.78305341739757,304.76234297629236
492945179,J7Y,SAINT-JEROME,24,2415,Laurentides,2415,Région des Laurentides,24934,91.54493656149118,272.3689691264542
492948276,G5L,RIMOUSKI,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,29258,3.8645168538786736,7570.933471446714
492974868,J6A,REPENTIGNY,24,2414,Lanaudière,2414,Région de Lanaudière,33489,18.150841261317527,1845.0384485137142
492978908,J3Y,SAINT-HUBERT,24,2416,Montérégie,2416,Région de la Montérégie,61954,70.56369695932024,877.9868780928002
492979639,J0S,SAINT-ANICET,24,2416,Montérégie,2416,Région de la Montérégie,31968,118.95433516007446,268.7417819365835
492982680,J0Z,ROUYN-NORANDA,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,34120,75.2661531374005,453.32461641440574
492983697,J0Z,ROUYN-NORANDA,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,34120,75.2661531374005,453.32461641440574
492984366,J4X,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,17657,10.74927896461045,1642.6218035769325
492985721,H2K,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28727,2.60074088889604,11045.698601752676
492986671,H4R,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,27065,0.28821749003131125,93904.78002240504
492987043,H3W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30678,1.915392523346383,16016.560379176197
492988265,G0A,BOISCHATEL,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,86140,64.0461177218959,1344.9683300717963
492989117,H1Z,MONTREAL,24,2406,Montréal,2406,Région de Montréal,35472,11.186562426716316,3170.9473068584475
492990308,G5Y,SAINT-GEORGES,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,23460,23.893599176673803,981.8529149389472
492991224,J4Y,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,23179,93.8158720995242,247.06906711276582
492992721,H2L,MONTREAL,24,2406,Montréal,2406,Région de Montréal,24222,1.6658492790891781,14540.331051584482
492992799,H9S,DORVAL,24,2406,Montréal,2406,Région de Montréal,22580,12156.545269230472,1.857435603612847
492992865,H3M,MONTREAL,24,2406,Montréal,2406,Région de Montréal,15478,4.4255528960353345,3497.4161112990164
492992875,H4W,COTE SAINT-LUC,24,2406,Montréal,2406,Région de Montréal,24742,4.851835550037136,5099.513317142545
492994977,H3W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30678,1.915392523346383,16016.560379176197
493001382,G0W,SAINT-GEDEON,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,36076,8222.115287602257,4.3876786858483134
493003103,J0E,SUTTON,24,2405,Estrie,2405,Région de l'Estrie,48182,1457.275234908839,33.063074734138375
493003807,H9P,DORVAL,24,2406,Montréal,2406,Région de Montréal,3925,1967.7713474453158,1.9946423171044143
493005323,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,0.08654645146517455,234995.1922429057
493006479,H8P,LASALLE,24,2406,Montréal,2406,Région de Montréal,22706,5.706919927533101,3978.678567129467
493009132,H4N,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,29755,1.5649557478095069,19013.317176315395
493014463,J2K,COWANSVILLE,24,2405,Estrie,2405,Région de l'Estrie,16665,115.60300319664222,144.1571545650299
493017248,L6R,BRAMPTON,35,3553,Peel,3553,Peel Public Health,88002,137.89851389761884,638.1649628605575
493019471,H2T,MONTREAL,24,2406,Montréal,2406,Région de Montréal,16272,2.996773997843271,5429.838890657317
493021377,J4K,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,25903,99.48284237881434,260.3765572093892
493027900,H1K,ANJOU,24,2406,Montréal,2406,Région de Montréal,34821,4.937802074527087,7051.922996191569
493031974,G0K,SAINTE-LUCE,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,11587,464.0461653744765,24.96949843481523
493034482,J8Y,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,23241,121.61178258046384,191.10812708154086
493040942,J4R,SAINT-LAMBERT,24,2416,Montérégie,2416,Région de la Montérégie,9982,39.553293930748374,252.36836197452783
493050053,J6Y,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,19967,57.472606144135376,347.4176888711958
493054120,G0A,BOISCHATEL,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,86140,64.0461177218959,1344.9683300717963
493054696,J8V,CANTLEY,24,2407,Outaouais,2407,Région de l'Outaouais,26483,8.803550486106731,3008.2181094768507
493070420,H4A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,26453,3.5904465420362404,7367.60725728499
493095771,H7N,LAVAL,24,2413,Laval,2413,Région de Laval,42318,5.6012423994530005,7555.109560002731
493099675,J7R,SAINT-EUSTACHE,24,2415,Laurentides,2415,Région des Laurentides,36714,24.71575578890015,1485.4492135938754
493101315,H3Z,WESTMOUNT,24,2406,Montréal,2406,Région de Montréal,11813,1.9386706505695617,6093.350614520038
493109378,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,25.23402719868077,1811.8392137736234
493161321,J0S,SAINT-ANICET,24,2416,Montérégie,2416,Région de la Montérégie,31968,118.95433516007446,268.7417819365835
493161576,J3Y,SAINT-HUBERT,24,2416,Montérégie,2416,Région de la Montérégie,61954,70.56369695932024,877.9868780928002
493164051,H3W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30678,1.915392523346383,16016.560379176197
493164612,H4L,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,36795,4.4174956509937795,8329.380016870517
493167086,G8A,JONQUIERE,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,6179,17765.47688630044,0.3478094080753237
493169412,L0A,MILLBROOK,35,3535,Haliburton Kawartha Pineridge,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",13590,9.10518632172145,1492.555947765673
493169457,P1B,NORTH BAY,35,3547,North Bay Parry Sound,3547,North Bay Parry Sound District Health Unit,32345,76.56601715826552,422.4458996364063
493169790,V5X,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,28820,86.86571718762855,331.77645834373607
493169798,L6Z,BRAMPTON,35,3553,Peel,3553,Peel Public Health,32749,8.086317100863079,4049.9277472688514
493169916,R2V,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,35235,15.15101171645094,2325.5872716237095
493169960,N0H,PORT ELGIN,35,3533,Grey Bruce,3533,Grey Bruce Health Unit,48330,6.689592243645931,7224.655590317326
493169980,H7X,LAVAL,24,2413,Laval,2413,Région de Laval,26124,28.90787877689168,903.6982686146778
493169994,N7M,CHATHAM,35,3540,Chatham-Kent,3540,Chatham-Kent Health Unit,24479,6.075806702455729,4028.930016833162
493170043,R1A,ST ANDREWS,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,21390,107.6882928602987,198.62883357013288
493170063,M6C,YORK,35,3595,Toronto,3595,Toronto Public Health,24596,5.170691201027614,4756.810848636994
493170078,R2M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,38195,19.759778174004257,1932.9670436406475
493170087,J7V,VAUDREUIL-DORION,24,2416,Montérégie,2416,Région de la Montérégie,63003,633.3661284198945,99.47327015604428
493170130,N5X,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,32897,18994.35009131949,1.7319360674011208
493170208,R3N,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,16847,57.580049818663745,292.5839774897049
493170250,N0B,PUSLINCH,35,3575,Southwestern,3575,Southwestern Public Health,80222,3.116306133234998,25742.657033737105
493170278,T3M,CALGARY,48,4832,Calgary,4832,Calgary Zone,40268,16.975224823220465,2372.1629857247767
493170356,M4E,TORONTO,35,3595,Toronto,3595,Toronto Public Health,25044,7.02748307792625,3563.7225621595194
493170434,N1E,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,40591,15.787466609229943,2571.0901568126824
493170436,P7E,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,20997,10.888144705810577,1928.4277135658128
493170471,K9A,COBOURG,35,3535,Haliburton Kawartha Pineridge,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",25677,398.0154085374494,64.51257777771195
493170506,N4T,WOODSTOCK,35,3575,Southwestern,3575,Southwestern Public Health,10818,662.9787998197796,16.317263844546318
493170512,S0G,BALGONIE,47,4705,Regina,475,Regina,63488,2.9151153007774506,21778.89841374987
493170530,J2J,GRANBY,24,2405,Estrie,2405,Région de l'Estrie,18115,79.28488960379491,228.47985398636337
493170569,P3C,SUDBURY,35,3561,Sudbury,3561,Sudbury and District Health Unit,16249,27.027368888568624,601.205395426878
493170626,R2M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,38195,19.759778174004257,1932.9670436406475
493170633,T4A,AIRDRIE,48,4832,Calgary,4832,Calgary Zone,16054,905.3925190299035,17.731535949956047
493170668,K7P,KINGSTON,35,3541,Kingston Frontenac Lennox & Addington,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",21653,267.3049852503078,81.00484912289927
493170684,K8N,BELLEVILLE,35,3538,Hastings Prince Edward,3538,Hastings and Prince Edward Counties Health Unit,28462,75.50029349197195,376.97866701705476
493170771,G1K,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,18309,1870.8427115824645,9.786498825715398
493170783,K6J,CORNWALL,35,3558,Eastern,3558,Eastern Ontario Health Unit,17644,46.336203471817015,380.7821676787046
493170857,H7M,LAVAL,24,2413,Laval,2413,Région de Laval,27898,11.736789523390184,2376.970290248643
493170866,L4S,RICHMOND HILL,35,3570,York,3570,York Region Public Health,35803,22.504484085557703,1590.9273842441314
493170896,K2R,NEPEAN,35,3551,Ottawa,3551,Ottawa Public Health,1188,1.3331170498263885,891.1445549021468
493170921,P3E,SUDBURY,35,3561,Sudbury,3561,Sudbury and District Health Unit,27210,7.176309718266199,3791.6423716692584
