CID,FSA,Comm_Name,PR,HR,health_region,HR_UID,HR_NAME,pop.2016,area.km2,pop.km2
492885527,H1A,POINTE-AUX-TREMBLES,24,2406,Montréal,2406,Région de Montréal,32516,15.240106026599072,2133.5809569335493
492886883,G5Z,SAINT-GEORGES,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,6882,99.0925847711084,69.45020170678328
492887607,H2S,MONTREAL,24,2406,Montréal,2406,Région de Montréal,27359,2.5276036666334383,10824.086213025617
492894465,H1E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,42420,11.057142533355448,3836.434220869815
492894764,H2T,MONTREAL,24,2406,Montréal,2406,Région de Montréal,16272,1.3605427075465093,11959.933274967594
492895078,H1J,ANJOU,24,2406,Montréal,2406,Région de Montréal,10308,8.419697998293517,1224.2719396929913
492896301,J0N,POINTE-CALUMET,24,2415,Laurentides,2415,Région des Laurentides,49434,219.00376201996144,225.72214990304258
492896354,G0L,SAINT-PASCAL,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,59524,8222.115287602257,7.239499559164958
492901407,J0A,DANVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,18840,1330.5987338219613,14.15903947682612
492903871,H7N,LAVAL,24,2413,Laval,2413,Région de Laval,42318,9.049309212832608,4676.379047805092
492904386,H9R,POINTE-CLAIRE,24,2406,Montréal,2406,Région de Montréal,23861,15.149111483897551,1575.075873285544
492904468,G6P,VICTORIAVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,29233,30.481612746601183,959.0371822849036
492907141,J0K,RAWDON,24,2414,Lanaudière,2414,Région de Lanaudière,139128,12156.545269230472,11.444698877743498
492911648,H1X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30366,2.8390175158596316,10695.9537341232
492912141,J4Z,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,26576,15.684011878264004,1694.4644142249645
492912945,J8L,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,18626,636.8811244107143,29.245646143515465
492913893,J7Y,SAINT-JEROME,24,2415,Laurentides,2415,Région des Laurentides,24934,24.642239887353973,1011.8398373678585
492914486,H7N,LAVAL,24,2413,Laval,2413,Région de Laval,42318,9.049309212832608,4676.379047805092
492914961,J3B,SAINT-JEAN-SUR-RICHELIEU,24,2416,Montérégie,2416,Région de la Montérégie,32742,42.59223462804852,768.7316781082487
492916034,G8C,ALMA,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,4209,6.436600677439556,653.9165952538657
492916863,H2L,MONTREAL,24,2406,Montréal,2406,Région de Montréal,24222,2.4108621608754444,10047.028151623726
492923520,H4A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,26453,3.031594839289225,8725.77023062952
492924556,H2A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19651,2.23685512963381,8785.101788517262
492924711,K1K,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,29499,16.06821121654153,1835.8608561002764
492929303,H1P,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,18063,5.117424644404992,3529.7051261416673
492933915,G1H,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,29105,8.78301788449545,3313.781251815357
492938834,J8P,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,33621,35.149324852702314,956.5190836777961
492939280,J9H,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,31023,24.71575578890015,1255.1912336798712
492942000,H3X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,23069,3.4603495482661764,6666.667536971468
492942838,G6L,PLESSISVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,15172,342.9230862575312,44.2431571626706
492945179,J7Y,SAINT-JEROME,24,2415,Laurentides,2415,Région des Laurentides,24934,24.642239887353973,1011.8398373678585
492948276,G5L,RIMOUSKI,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,29258,58.99593968755648,495.932434587039
492974868,J6A,REPENTIGNY,24,2414,Lanaudière,2414,Région de Lanaudière,33489,15.665899652659473,2137.700402945888
492978908,J3Y,SAINT-HUBERT,24,2416,Montérégie,2416,Région de la Montérégie,61954,60.63103185954626,1021.819983923718
492979639,J0S,SAINT-ANICET,24,2416,Montérégie,2416,Région de la Montérégie,31968,1457.275234908839,21.936830623488763
492982680,J0Z,ROUYN-NORANDA,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,34120,26229.79842590754,1.300810606546606
492983697,J0Z,ROUYN-NORANDA,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,34120,26229.79842590754,1.300810606546606
492984366,J4X,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,17657,5.437660054933373,3247.1687861363284
492985721,H2K,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28727,3.5904465420362404,8000.954662232106
492986671,H4R,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,27065,28.90787877689168,936.2499479427444
492987043,H3W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30678,2.996773997843271,10237.008203514331
492988265,G0A,BOISCHATEL,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,86140,15329.694407339335,5.619159633003454
492989117,H1Z,MONTREAL,24,2406,Montréal,2406,Région de Montréal,35472,6.9514095531327165,5102.849965733096
492990308,G5Y,SAINT-GEORGES,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,23460,96.10255121334224,244.11422697738922
492991224,J4Y,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,23179,18.150841261317527,1277.0206992773562
492992721,H2L,MONTREAL,24,2406,Montréal,2406,Région de Montréal,24222,2.4108621608754444,10047.028151623726
492992799,H9S,DORVAL,24,2406,Montréal,2406,Région de Montréal,22580,9.424629008382876,2395.85027484009
492992865,H3M,MONTREAL,24,2406,Montréal,2406,Région de Montréal,15478,2.60074088889604,5951.381033798445
492992875,H4W,COTE SAINT-LUC,24,2406,Montréal,2406,Région de Montréal,24742,5.706919927533101,4335.438435123636
492994977,H3W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30678,2.996773997843271,10237.008203514331
493001382,G0W,SAINT-GEDEON,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,36076,24995.438954434812,1.4433033188880735
493003103,J0E,SUTTON,24,2405,Estrie,2405,Région de l'Estrie,48182,2283.7658427044917,21.097609526790055
493003807,H9P,DORVAL,24,2406,Montréal,2406,Région de Montréal,3925,15.441163212454631,254.19069444419503
493005323,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,2.658134288980205,7651.231197880032
493006479,H8P,LASALLE,24,2406,Montréal,2406,Région de Montréal,22706,4.375746295570532,5189.057698108495
493009132,H4N,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,29755,5.344504829545015,5567.4007132543065
493014463,J2K,COWANSVILLE,24,2405,Estrie,2405,Région de l'Estrie,16665,141.41199198728688,117.84714836276548
493017248,L6R,BRAMPTON,35,3553,Peel,3553,Peel Public Health,88002,22.465186796038058,3917.2609958231
493019471,H2T,MONTREAL,24,2406,Montréal,2406,Région de Montréal,16272,1.3605427075465093,11959.933274967594
493021377,J4K,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,25903,6.1193444247958855,4232.969776147877
493027900,H1K,ANJOU,24,2406,Montréal,2406,Région de Montréal,34821,6.179133718658414,5635.255941274593
493031974,G0K,SAINTE-LUCE,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,11587,3687.990443356956,3.141819421162342
493034482,J8Y,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,23241,7.935013786947807,2928.917406322443
493040942,J4R,SAINT-LAMBERT,24,2416,Montérégie,2416,Région de la Montérégie,9982,3.3580672461825887,2972.5432125718803
493050053,J6Y,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,19967,39.12930675645896,510.2824878619682
493054120,G0A,BOISCHATEL,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,86140,15329.694407339335,5.619159633003454
493054696,J8V,CANTLEY,24,2407,Outaouais,2407,Région de l'Outaouais,26483,148.02810981319885,178.90520951338024
493070420,H4A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,26453,3.031594839289225,8725.77023062952
493095771,H7N,LAVAL,24,2413,Laval,2413,Région de Laval,42318,9.049309212832608,4676.379047805092
493099675,J7R,SAINT-EUSTACHE,24,2415,Laurentides,2415,Région des Laurentides,36714,65.23589869571983,562.78829193793
493101315,H3Z,WESTMOUNT,24,2406,Montréal,2406,Région de Montréal,11813,1.6111161331764823,7332.1840410780615
493109378,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,18986.546730311795,2.40802082913838
493161321,J0S,SAINT-ANICET,24,2416,Montérégie,2416,Région de la Montérégie,31968,1457.275234908839,21.936830623488763
493161576,J3Y,SAINT-HUBERT,24,2416,Montérégie,2416,Région de la Montérégie,61954,60.63103185954626,1021.819983923718
493164051,H3W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30678,2.996773997843271,10237.008203514331
493164612,H4L,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,36795,6.000524917095804,6131.963537918016
493167086,G8A,JONQUIERE,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,6179,5.7073248232890466,1082.6438289943228
493169412,L0A,MILLBROOK,35,3535,Haliburton Kawartha Pineridge,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",13590,665.9765143858787,20.406125000566778
493169457,P1B,NORTH BAY,35,3547,North Bay Parry Sound,3547,North Bay Parry Sound District Health Unit,32345,718.2647318693473,45.03214283655455
493169790,V5X,VANCOUVER,59,5903,Vancouver Coastal,595,Vancouver Coastal,28820,6.644781664138728,4337.238069918666
493169798,L6Z,BRAMPTON,35,3553,Peel,3553,Peel Public Health,32749,15.997505105340869,2047.1317111232888
493169916,R2V,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,35235,19.881493036973136,1772.2512054036542
493169960,N0H,PORT ELGIN,35,3533,Grey Bruce,3533,Grey Bruce Health Unit,48330,3265.00587258862,14.802423605346274
493169980,H7X,LAVAL,24,2413,Laval,2413,Région de Laval,26124,12.803057920508618,2040.450036405224
493169994,N7M,CHATHAM,35,3540,Chatham-Kent,3540,Chatham-Kent Health Unit,24479,328.67540708606407,74.47773539560914
493170043,R1A,ST ANDREWS,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,21390,444.83328575860463,48.08543039561927
493170063,M6C,YORK,35,3595,Toronto,3595,Toronto Public Health,24596,3.0201960817719185,8143.842099672474
493170078,R2M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,38195,15.646466669732607,2441.1262175815405
493170087,J7V,VAUDREUIL-DORION,24,2416,Montérégie,2416,Région de la Montérégie,63003,109.41092414603902,575.8382948662891
493170130,N5X,LONDON,35,3544,Middlesex-London,3544,Middlesex-London Health Unit,32897,43.6243439151867,754.0973009005587
493170208,R3N,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,16847,8.748911682145106,1925.6109344870379
493170250,N0B,PUSLINCH,35,3575,Southwestern,3575,Southwestern Public Health,80222,1981.7237483388346,40.48091973830636
493170278,T3M,CALGARY,48,4832,Calgary,4832,Calgary Zone,40268,34.8080681759096,1156.8582259865022
493170356,M4E,TORONTO,35,3595,Toronto,3595,Toronto Public Health,25044,3.7200155512745114,6732.229920764631
493170434,N1E,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,40591,23.784612892349344,1706.6075526945688
493170436,P7E,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,20997,14.088584172589991,1490.3555774504764
493170471,K9A,COBOURG,35,3535,Haliburton Kawartha Pineridge,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",25677,179.77392781927136,142.8293875061425
493170506,N4T,WOODSTOCK,35,3575,Southwestern,3575,Southwestern Public Health,10818,30.63048734536702,353.1775344617971
493170512,S0G,BALGONIE,47,4705,Regina,475,Regina,63488,36352.74002122595,1.7464433207216314
493170530,J2J,GRANBY,24,2405,Estrie,2405,Région de l'Estrie,18115,79.28488960379491,228.47985398636337
493170569,P3C,SUDBURY,35,3561,Sudbury,3561,Sudbury and District Health Unit,16249,10.888144705810577,1492.3570947150017
493170626,R2M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,38195,15.646466669732607,2441.1262175815405
493170633,T4A,AIRDRIE,48,4832,Calgary,4832,Calgary Zone,16054,65.26536969105044,245.9803732974398
493170668,K7P,KINGSTON,35,3541,Kingston Frontenac Lennox & Addington,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",21653,29.9185619794522,723.731308171532
493170684,K8N,BELLEVILLE,35,3538,Hastings Prince Edward,3538,Hastings and Prince Edward Counties Health Unit,28462,202.1928601580084,140.7665927360526
493170771,G1K,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,18309,4.370475540321734,4189.2466462933635
493170783,K6J,CORNWALL,35,3558,Eastern,3558,Eastern Ontario Health Unit,17644,25.642736416396982,688.0700917986945
493170857,H7M,LAVAL,24,2413,Laval,2413,Région de Laval,27898,11.205114587739896,2489.7558861669
493170866,L4S,RICHMOND HILL,35,3570,York,3570,York Region Public Health,35803,11.396006489774381,3141.714602578191
493170896,K2R,NEPEAN,35,3551,Ottawa,3551,Ottawa Public Health,1188,50.72645432082798,23.419732680038987
493170921,P3E,SUDBURY,35,3561,Sudbury,3561,Sudbury and District Health Unit,27210,1211.1808020389115,22.465679735176174
493170930,T8R,MORINVILLE,48,4834,Edmonton,4834,Edmonton Zone,15088,493.4967727452794,30.57365485100698
493170954,P0N,PORCUPINE,35,3556,Porcupine,3556,Porcupine Health Unit,9420,1833.2390746936383,5.138446005234873
493171012,T6J,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,47109,32.18375145450807,1463.7510504823797
493171037,L3X,NEWMARKET,35,3570,York,3570,York Region Public Health,42239,18.637401331979163,2266.3567333029314
493171058,M6H,TORONTO,35,3595,Toronto,3595,Toronto Public Health,44950,4.659969055934274,9645.98679958144
493171088,M1W,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,48471,8.389703558418237,5777.438936011529
493171126,L0A,MILLBROOK,35,3535,Haliburton Kawartha Pineridge,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",13590,665.9765143858787,20.406125000566778
493171131,K1B,GLOUCESTER,35,3551,Ottawa,3551,Ottawa Public Health,17110,10.433472111858864,1639.9142889884642
493171215,R5A,GRANDE POINTE,46,4605,Southern Health,4605,Southern Health—Santé Sud,3408,231.17894744462265,14.741826786871947
493171234,M4Y,TORONTO,35,3595,Toronto,3595,Toronto Public Health,30472,0.9725658872633297,31331.553367293327
493171243,M3A,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,34615,7.460767339488992,4639.603196950901
493171249,L0L,TINY,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,46902,1371.9666438265751,34.185962327177904
493171251,N0G,MOUNT FOREST,35,3533,Grey Bruce,3533,Grey Bruce Health Unit,83818,5621.0975253595725,14.9113228549861
493171254,L4Y,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,23796,8.179131184937646,2909.3554635511587
493171281,N8W,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,23796,16.688485899735486,1425.8932861235282
493171290,L5G,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,20206,7.148684711479522,2826.533945125981
493171311,G2C,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,11767,7.675110988820379,1533.137438291107
493171334,K1H,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,15796,7.292639230529309,2166.0196673205655
493171345,R0A,NIVERVILLE,46,4605,Southern Health,4605,Southern Health—Santé Sud,46213,7187.264860753335,6.429845135157044
493171349,R2J,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,26499,29.15017002612752,909.0513014589193
493171352,N0G,MOUNT FOREST,35,3533,Grey Bruce,3533,Grey Bruce Health Unit,83818,5621.0975253595725,14.9113228549861
493171400,M4G,EAST YORK,35,3595,Toronto,3595,Toronto Public Health,19076,6.58064423905142,2898.804327819087
493171426,T5H,EDMONTON,48,4834,Edmonton,4834,Edmonton Zone,26290,7.569661362675001,3473.0747837191916
493171434,M4S,TORONTO,35,3595,Toronto,3595,Toronto Public Health,26506,3.0790587582111337,8608.474888410188
493171448,M3C,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,39153,9.891752713725838,3958.145854745351
493171496,K1R,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,18730,4.269871346420967,4386.549026986399
493171517,G2J,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,2953,0.6969992173797931,4236.733595054982
493171520,L9M,PENETANGUISHENE,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,14825,249.34005686283044,59.456952831913746
493171579,L8V,HAMILTON,35,3537,Hamilton,3537,Hamilton Public Health Services,21207,5.524105009541257,3838.9929162047392
493171642,K0K,QUINTE WEST,35,3538,Hastings Prince Edward,3538,Hastings and Prince Edward Counties Health Unit,111372,5728.320995286494,19.442346211331667
493171683,L9S,INNISFIL,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,28567,157.60693659124627,181.25471262783657
493171696,N1L,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,14311,12.311657799346664,1162.3942309994543
493171704,T1J,LETHBRIDGE,48,4831,South,4831,South Zone,22960,723.4752324948174,31.73570976414106
493171708,L9W,ORANGEVILLE,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,44867,755.8208776496051,59.361948481132224
493171728,M1W,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,48471,8.389703558418237,5777.438936011529
493171746,T1K,LETHBRIDGE,48,4831,South,4831,South Zone,45932,36.259528847118176,1266.7566694995974
493171749,K8P,BELLEVILLE,35,3538,Hastings Prince Edward,3538,Hastings and Prince Edward Counties Health Unit,21289,12.209483588074729,1743.6445895871825
493171774,M9C,ETOBICOKE,35,3595,Toronto,3595,Toronto Public Health,38291,14.38683676161419,2661.5301636121285
493171775,M2J,NORTH YORK,35,3595,Toronto,3595,Toronto Public Health,58293,10.121236613353302,5759.474086703201
493171845,N0L,KOMOKA,35,3575,Southwestern,3575,Southwestern Public Health,46908,2174.1090873592593,21.575734296284057
493171846,H1X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30366,2.8390175158596316,10695.9537341232
493171873,K6H,CORNWALL,35,3558,Eastern,3558,Eastern Ontario Health Unit,30949,77.49853103034803,399.3495049329455
493171874,H7R,LAVAL,24,2413,Laval,2413,Région de Laval,30051,17.624983850733436,1705.022838857777
493171909,H2T,MONTREAL,24,2406,Montréal,2406,Région de Montréal,16272,1.3605427075465093,11959.933274967594
493171935,L9X,MIDHURST,35,3560,Simcoe Muskoka,3560,Simcoe Muskoka District Health Unit,NA,160.7526363052485,NA
493171940,N8W,WINDSOR,35,3568,Windsor-Essex,3568,Windsor-Essex County Health Unit,23796,16.688485899735486,1425.8932861235282
493171949,K4R,RUSSELL,35,3558,Eastern,3558,Eastern Ontario Health Unit,7435,88.75343703564937,83.77140365858284
493171965,N2H,KITCHENER,35,3565,Waterloo,3565,"Region of Waterloo, Public Health",21058,11.525919921846967,1827.0125198497446
493171969,K0C,ALEXANDRIA,35,3558,Eastern,3558,Eastern Ontario Health Unit,52154,2434.5741776082177,21.42222672025434
493171982,L5L,MISSISSAUGA,35,3553,Peel,3553,Peel Public Health,44860,18.20621566030261,2463.9936622202117
